receiveTime,cpm,cpmError
2015-11-06 01:23:41,1.2,0.489898
2015-11-06 01:28:42,1.8,0.6
2015-11-06 01:33:42,1.6,0.565685
2015-11-06 01:38:43,0.6,0.34641
2015-11-06 01:43:43,1.8,0.6
2015-11-06 01:48:33,1.6,0.565685
2015-11-06 01:53:34,1.6,0.565685
2015-11-06 01:58:34,1.6,0.565685
2015-11-06 02:03:35,0.8,0.4
2015-11-06 02:08:35,2.2,0.663325
2015-11-06 02:13:36,1.6,0.565685
2015-11-06 02:18:36,1.0,0.447214
2015-11-06 02:23:36,1.0,0.447214
2015-11-06 02:28:37,0.6,0.34641
2015-11-06 02:33:37,1.8,0.6
2015-11-06 02:38:38,2.4,0.69282
2015-11-06 02:43:38,1.6,0.565685
2015-11-06 02:48:39,2.0,0.632456
2015-11-06 02:53:39,1.6,0.565685
2015-11-06 02:58:40,1.2,0.489898
2015-11-06 03:03:40,2.0,0.632456
2015-11-06 03:08:40,1.4,0.52915
2015-11-06 03:13:41,0.8,0.4
2015-11-06 03:18:41,0.6,0.34641
2015-11-06 03:23:42,1.0,0.447214
2015-11-06 03:28:42,0.8,0.4
2015-11-06 03:33:43,1.0,0.447214
2015-11-06 03:38:43,0.8,0.4
2015-11-06 03:43:34,2.0,0.632456
2015-11-06 03:48:34,2.2,0.663325
2015-11-06 03:53:34,2.0,0.632456
2015-11-06 03:58:35,2.0,0.632456
2015-11-06 04:03:35,2.8,0.748331
2015-11-06 04:08:36,2.2,0.663325
2015-11-06 04:13:36,1.2,0.489898
2015-11-06 04:18:37,2.4,0.69282
2015-11-06 04:23:37,1.8,0.6
2015-11-06 04:28:38,1.8,0.6
2015-11-06 04:33:38,1.2,0.489898
2015-11-06 04:38:39,0.6,0.34641
2015-11-06 04:43:39,1.6,0.565685
2015-11-06 04:48:40,2.6,0.72111
2015-11-06 04:53:40,1.6,0.565685
2015-11-06 04:58:40,1.8,0.6
2015-11-06 05:03:41,1.6,0.565685
2015-11-06 05:08:41,1.4,0.52915
2015-11-06 05:13:42,1.8,0.6
2015-11-06 05:18:42,1.8,0.6
2015-11-06 05:23:43,2.2,0.663325
2015-11-06 05:28:33,1.2,0.489898
2015-11-06 05:33:34,2.6,0.72111
2015-11-06 05:38:34,1.6,0.565685
2015-11-06 05:43:35,1.6,0.565685
2015-11-06 05:48:35,1.8,0.6
2015-11-06 05:53:35,1.6,0.565685
2015-11-06 05:58:36,1.6,0.565685
2015-11-06 06:03:36,1.8,0.6
2015-11-06 06:08:37,1.4,0.52915
2015-11-06 06:13:37,2.4,0.69282
2015-11-06 06:18:38,1.6,0.565685
2015-11-06 06:23:38,1.2,0.489898
2015-11-06 06:28:39,1.6,0.565685
2015-11-06 06:33:39,1.2,0.489898
2015-11-06 06:38:40,1.4,0.52915
2015-11-06 06:43:40,1.6,0.565685
2015-11-06 06:48:40,3.6,0.848528
2015-11-06 06:53:41,1.4,0.52915
2015-11-06 06:58:41,1.8,0.6
2015-11-06 07:03:42,1.0,0.447214
